PRIMARIA_GENERAL|V1580|DOCENTES_ESPECIALES_ARTISTICA_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1581|DOCENTES_ESPECIALES_TECNOLOGIA_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1582|DOCENTES_ESPECIALES_TECNOLOGIA_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1583|DOCENTES_ESPECIALES_IDIOMAS_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1584|DOCENTES_ESPECIALES_IDIOMAS_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1577|DOCENTES_ESPECIALES_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1579|DOCENTES_ESPECIALES_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1581|DOCENTES_ESPECIALES_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1583|DOCENTES_ESPECIALES_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1578|DOCENTES_ESPECIALES_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1580|DOCENTES_ESPECIALES_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1582|DOCENTES_ESPECIALES_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1584|DOCENTES_ESPECIALES_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1577|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1579|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1581|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1583|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1578|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1580|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1582|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1584|DOCENTES_ESPECIALES_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1585|ADMINISTRATIVOS_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1586|ADMINISTRATIVOS_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1585|ADMINISTRATIVOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1586|ADMINISTRATIVOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1587|TOTAL_DE_PERSONAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1669|DOCENTES_DE_PRIMERO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1670|DOCENTES_DE_SEGUNDO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1671|DOCENTES_DE_TERCERO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1672|DOCENTES_DE_CUARTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1673|DOCENTES_DE_QUINTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1674|DOCENTES_DE_SEXTO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1675|DOCENTES_CON_MAS_DE_UN_GRADO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1676|DOCENTES_TOTALES_POR_GRUPO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1703|AULAS_EXISTENTES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1711|AULAS_EN_USO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1719|AULAS_ADAPTADAS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|CV_CCT|CV_CCT|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|TURNO|TURNO|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|NOMBRECT|NOMBRECT|CONCENTRADO_GENERAL
