CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_AMBITO|C_NOM_TIPO_ASEN|CV_ASEN|C_NOM_ASEN|C_NOM_VIALIDAD|N_EXTNUM|CV_CODIGO_POSTAL|LATITUD|LONGITUD|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V134|V135|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V136|V137|V124|V125|V126|V140|V141|V142|V127|V128|V129|V130|V131|V132|E133|V138|V139|FECHA_ENTREGA|C_OBSERVACION|
04FIC0153J|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0073|LA CHIQUITA|RURAL|AEROPUERTO|0001|LA CHIQUITA|CALLE NINGUNO|0|24369|18.628440|-90.717912|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|5|0|1|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0154I|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0108|DON SAMUEL|RURAL|AEROPUERTO|0001|DON SAMUEL|CALLE NINGUNO|0|24354|18.359735|-90.855709|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|3|0|0|1|3|4|2|2|4|1|1|2|0|0|0|0|0|0|4|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|2|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0155H|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0131|LA ESPERANZA|RURAL|AEROPUERTO|0001|LA ESPERANZA|CALLE NINGUNO|0|24364|18.740079|-90.734984|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0156G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0140|LA FLOR|RURAL|AEROPUERTO|0001|LA FLOR|CALLE NINGUNO|0|24357|18.334722|-90.961389|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|3|0|0|1|0|1|2|0|2|0|2|2|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0157F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0147|FRANCISCO I. MADERO|RURAL|AEROPUERTO|0001|FRANCISCO I. MADERO|CALLE NINGUNO|0|24357|18.361088|-90.885046|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|9|2|11|0|0|0|0|0|0|0|0|9|0|2|2|1|3|1|0|1|4|0|4|0|0|0|0|0|0|7|1|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0158E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0152|EL GALLO|RURAL|AEROPUERTO|0001|EL GALLO|CALLE NINGUNO|0|24358|18.416916|-90.989302|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|2|0|0|1|0|1|3|0|3|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0159D|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0178|HARO|RURAL|BARRIO|0003|HARO 1|CALLE NINGUNO|0|24354|18.446739|-90.791259|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|3|0|0|2|2|4|5|5|10|1|1|2|1|1|2|0|0|0|9|9|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|2|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0160T|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0178|HARO|RURAL|CANTÓN|0004|HARO 2|CALLE NINGUNO|0|24354|18.446749|-90.791269|PÚBLICO|FEDERAL|0||0||0||0||0|||||4|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|10/12/2025||
04FIC0161S|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0238|JOSÉ DE LA CRUZ BLANCO|RURAL|AEROPUERTO|0001|JOSÉ DE LA CRUZ BLANCO|CALLE NINGUNO|0|24368|18.621066|-90.784718|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|7|0|0|0|0|0|0|0|0|7|0|0|1|2|3|3|1|4|1|0|1|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0162R|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0242|JUSTICIA SOCIAL|RURAL|AEROPUERTO|0001|JUSTICIA SOCIAL|CALLE NINGUNO|0|24374|18.621162|-90.386644|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|6|3|9|0|0|0|0|0|0|0|0|7|0|2|3|1|4|1|1|2|0|1|1|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0163Q|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0247|KILÓMETRO TREINTA Y SEIS|RURAL|AEROPUERTO|0001|KILÓMETRO TREINTA Y SEIS|CALLE NINGUNO|0|24368|18.617305|-90.847851|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|1|1|0|3|3|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0164P|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0252|KILÓMETRO SETENTA Y CUATRO|RURAL|AEROPUERTO|0001|KILÓMETRO SETENTA Y CUATRO|CALLE NINGUNO|0|24364|18.701737|-90.755810|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|1|1|1|2|0|1|1|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0165O|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0255|EL LECHUGAL|RURAL|AEROPUERTO|0001|EL LECHUGAL|CALLE NINGUNO|0|24374|18.601574|-90.424371|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|5|0|0|1|0|1|1|2|3|2|0|2|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0166N|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0256|LA LIBERTAD|RURAL|BARRIO|0003|LA LIBERTAD 1|CALLE NINGUNO|0|00000|18.573364|-90.513168|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|8|0|8|0|0|0|0|0|0|0|0|8|0|0|2|0|2|5|2|7|1|0|1|0|0|0|0|0|0|8|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0167M|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0256|LA LIBERTAD|RURAL|CANTÓN|0004|LA LIBERTAD 2|CALLE NINGUNO|0|00000|18.573364|-90.513168|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|1|6|0|0|0|1|1|1|4|5|3|2|5|1|3|4|0|0|0|5|10|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|12|1|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0168L|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0268|LUNA|RURAL|AEROPUERTO|0001|LUNA|CALLE NINGUNO|0|24357|18.295413|-90.899678|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|2|11|0|0|0|0|0|0|0|0|11|0|0|0|1|1|3|4|7|0|0|0|0|0|0|0|0|0|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0169K|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0322|NUEVO PROGRESO DOS|RURAL|BARRIO|0003|NUEVO PROGRESO DOS 1|CALLE NINGUNO|0|24367|18.621743|-90.915722|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|6|0|0|0|2|2|2|2|4|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0170Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0322|NUEVO PROGRESO DOS|RURAL|CANTÓN|0004|NUEVO PROGRESO DOS 2|CALLE NINGUNO|0|24367|18.621743|-90.915722|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|0|5|0|0|0|1|1|2|1|3|0|2|2|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0171Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0865|NUEVO CAMPECHE (TRES AGUADAS)|RURAL|BARRIO|0003|NUEVO CAMPECHE (TRES AGUADAS) 1|CALLE NINGUNO|0|00000|18.504173|-90.532689|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|1|7|0|0|0|0|0|1|0|1|1|0|1|1|2|3|1|1|2|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0172Y|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0865|NUEVO CAMPECHE (TRES AGUADAS)|RURAL|CANTÓN|0004|NUEVO CAMPECHE (TRES AGUADAS) 2|CALLE NINGUNO|0|00000|18.504173|-90.532689|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|9|5|14|0|0|0|0|0|0|0|0|14|0|0|0|1|1|2|1|3|1|2|3|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0173X|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0947|FLOR DE CHIAPAS|RURAL|AEROPUERTO|0001|FLOR DE CHIAPAS|CALLE NINGUNO|0|24370|18.759390|-90.231329|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|4|0|0|0|1|1|2|2|4|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0174W|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0961|EL JOBAL|RURAL|AEROPUERTO|0001|EL JOBAL|CALLE NINGUNO|0|24373|18.526967|-90.202449|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|1|1|2|0|2|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0175V|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0963|LAGUNA GRANDE|RURAL|BARRIO|0003|LAGUNA GRANDE 1|CALLE NINGUNO|0|24370|18.819961|-90.291147|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|3|0|0|1|0|1|0|0|0|2|0|2|2|0|2|0|0|0|5|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0176U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0963|LAGUNA GRANDE|RURAL|CANTÓN|0004|LAGUNA GRANDE 2|CALLE NINGUNO|0|24370|18.819971|-90.291157|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|1|4|0|0|0|1|1|1|4|5|1|2|3|0|0|0|0|0|0|2|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0177T|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0967|MIGUEL DE LA MADRID|RURAL|AEROPUERTO|0001|MIGUEL DE LA MADRID|CALLE NINGUNO|0|24375|18.492705|-90.591909|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|7|0|0|0|0|0|0|0|1|6|0|0|0|0|0|0|1|1|0|2|2|0|1|1|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0178S|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|1871|MIGUEL HIDALGO Y COSTILLA|RURAL|BARRIO|0003|MIGUEL HIDALGO Y COSTILLA|CALLE NINGUNO|0|24369|18.632173|-90.741819|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0179R|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|009|ESCÁRCEGA|0190|EL HUIRO|RURAL|AEROPUERTO|0001|EL HUIRO|CALLE NINGUNO|0|24358|18.408841|-90.959211|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|4|0|2|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
